GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
3.29223990440369,15.2644121011595,330110.0,17444938348.4192,-1.22428900072828,39876.3062956324,39380.0,,,3.27241992950439,1.2,6.56596708,34.8,,4.0,82.5875609756098,5108.78271484375,0.510627800249869,2008,JPN
3.19589996337891,18.2117006884089,295315.0,23747973542.4088,-5.69323635882266,41309.0016548642,39230.0,,,3.5559778213501,1.2,7.282969,,,5.07,82.9314634146342,5099.2109375,0.394951360178921,2009,JPN
3.10494995117188,17.2217468141394,290081.0,77087145544.4656,4.09791791930137,44968.1562349739,43910.0,,,3.59951996803284,1.1,7.42507124,32.1,,5.1,82.8426829268293,5103.62548828125,0.362982268878202,2010,JPN
3.20536994934082,18.5956788727445,287580.0,-40268387502.2206,0.0238095237748297,48760.0789494211,47470.0,,,3.60527992248535,1.0,8.78255081,,,4.55,82.5912195121951,5110.16552734375,0.345292924858522,2011,JPN
3.17371010780334,18.1117047475127,287013.0,-102952163351.723,1.37475099920874,49145.2804308193,50060.0,,,3.64741992950439,1.0,8.9568243,,,4.36,83.0960975609756,5032.93115234375,0.335539794266786,2012,JPN
3.27895998954773,18.1406509054638,271731.0,-125640835016.628,2.0051001767726,40898.6478964744,48850.0,,22.97133,3.62496995925903,1.0,8.99433517,32.9,,4.04,83.3319512195122,5147.43505859375,0.28978940956614,2013,JPN
3.36788010597229,17.5741647729135,265959.0,-127034100865.031,0.296205514142628,38475.3952461838,44440.0,,22.54562,3.55158996582031,0.9,9.02501678,,,3.59,83.5878048780488,5328.40966796875,0.309860461989398,2014,JPN
3.24071002006531,16.9738322401834,258839.0,-24619967678.3689,1.56062669674904,34960.6393843385,39380.0,,,3.22902536392212,0.9,9.03866768,,,3.39,83.7939024390244,5173.03076171875,0.285263134377176,2015,JPN
3.10665988922119,16.7112630027742,260244.0,40314211663.7384,0.753826745903538,39375.4731620781,38460.0,,21.78104,3.14643001556396,0.9,8.95745564,,,3.13,83.9848780487805,5209.369140625,0.285053157000133,2016,JPN
3.16635990142822,16.1953846960528,260292.0,37457827821.0827,1.67533175166503,38834.0529341227,38930.0,,,3.13057994842529,0.9,8.97414494,,,2.82,84.099756097561,5304.1376953125,0.241586947710921,2017,JPN
